Lng,Lat,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district
116.182548,39.778533,8/2/16,60,333,21211,157,3,2,1,2,3,2009,4,6,0.5,1,1,0,5
116.384103,39.972885,8/25/16,81,535,101519,52.7,1,1,1,1,3,1993,4,2,0.167,1,1,0,10
116.22946,40.228274,8/23/16,19,263,21647,121.5,3,2,1,2,4,2004,4,2,0.5,0,1,1,6
116.117724,39.941152,8/24/16,35,380,19756,192.35,5,2,1,2,4,2005,3,2,0.5,0,1,0,12
116.469221,40.000762,2/4/17,81,845,62593,135,3,1,1,2,1,2002,4,6,0.375,1,1,1,7
116.254426,40.206615,9/8/16,7,470,24480,192,4,2,1,2,4,2000,1,2,0.5,0,0,0,6
116.414421,40.053513,10/28/16,188,310,35172,88.14,2,1,1,1,3,2007,3,6,0.5,1,0,1,7
116.247008,39.906426,9/30/16,25,480,53854,89.13,2,2,1,1,3,2007,3,6,0.667,1,0,0,9
116.557273,39.918665,8/2/16,72,202,40120,50.35,1,0,1,1,1,1999,4,6,0.167,1,0,1,7
116.196272,39.915185,8/23/16,62,245,34841,70.32,2,1,1,1,3,1994,4,6,0.2,1,1,1,9
116.665923,40.186753,9/24/16,7,105,17214,61,1,1,1,1,4,2014,4,6,0.136,1,0,0,13
116.588913,39.922146,9/18/16,216,300,35278,85.04,2,1,1,1,4,2000,3,2,0.5,0,1,0,7
116.354191,40.035178,6/17/16,0,177,29127,60.77,1,1,0,1,4,2010,1,6,0.255,1,0,0,8
116.371638,39.885409,9/4/16,26,1300,76198,170.61,4,2,1,2,4,Î´Öª,3,6,0.333,1,0,1,10
116.324898,39.891441,7/18/16,175,304,42854,70.94,3,1,1,1,4,1991,1,2,0.5,0,1,1,2
116.472797,39.99757,1/18/17,62,1750,71228,245.69,5,2,1,2,4,2000,4,6,0.5,1,1,1,7
116.373903,39.89381,8/13/16,227,376,65989,56.98,1,1,1,1,1,1999,4,6,0.25,1,1,1,10
116.367137,40.040209,8/26/16,312,202,42031,48.06,1,1,1,1,4,1996,3,2,0.023,0,0,1,8
116.605035,40.051164,8/2/16,8,203,22682,89.5,3,1,1,1,4,1992,3,2,0.5,0,1,0,7
116.328627,39.979037,9/21/16,138,600,97403,61.6,2,1,1,1,4,1987,3,2,0.333,0,0,1,8
116.366736,40.091609,6/19/16,135,380,32109,118.35,3,2,1,1,4,2006,4,2,0.5,0,1,1,6
116.128533,39.723864,7/8/16,10,299,10641,281,3,2,1,2,4,2011,3,6,0.5,1,0,1,5
116.41206,40.054743,6/19/16,89,239,34876,68.53,2,1,1,1,4,1996,4,2,0.333,0,1,0,6
116.340818,39.986077,7/10/16,40,566,75186,75.28,3,1,1,1,3,1998,4,6,0.25,0,1,1,8
116.439371,39.896367,6/29/16,107,532,76000,70,2,1,1,1,1,1999,3,6,0.3,1,1,1,1
116.450792,39.871858,8/22/16,51,650,43828,148.31,3,1,1,2,1,2000,4,6,0.273,1,0,1,7
116.473756,40.002381,6/21/16,65,535,57901,92.4,2,1,1,1,4,2003,4,6,0.5,1,1,1,7
116.442526,39.972399,9/9/16,60,350,53354,65.6,2,1,1,1,1,1987,3,6,0.222,1,1,1,7
116.497474,39.810115,6/17/16,34,452,50787,89,3,2,1,3,1,2010,4,6,0.5,1,0,1,3
116.445785,40.077726,8/21/16,39,386,22376,172.51,5,1,1,2,4,2002,3,2,0.5,0,0,0,6
116.489739,39.939299,7/25/16,64,718,54436,131.9,3,1,1,2,1,2009,4,6,0.429,1,1,1,7
116.49138,39.938386,6/17/16,41,1094,63011,173.62,3,2,1,2,3,2005,4,6,0.444,1,1,1,7
116.375232,39.890415,8/19/16,114,826,61186,135,3,1,1,1,3,Î´Öª,4,6,0.333,1,1,1,10
116.614078,39.931997,1/8/17,22,258,38508,67,2,0,0,1,3,2010,4,6,0.231,1,1,1,7
116.195177,39.932325,7/29/16,34,355,32569,109,3,2,1,1,1,2004,3,6,0.25,1,0,0,9
116.465918,39.898826,1/11/17,18,350,36083,97,3,0,0,0,1,2003,3,6,0.25,1,0,1,7
116.354581,39.92393,7/28/16,112,358,110154,32.5,1,1,1,1,4,1989,3,4,0.25,0,1,0,10
116.369475,40.069842,7/17/16,58,750,42135,178,4,2,1,2,4,2003,3,4,0.5,0,1,0,8
116.386701,40.002945,7/12/16,109,372.5,55129,67.57,2,1,1,1,1,1999,3,6,0.25,1,1,0,7
116.432142,39.902354,8/26/16,63,508,85840,59.18,1,1,1,1,3,2005,3,6,0.5,1,1,1,1
116.117019,39.93386,7/8/16,28,138,21456,64.32,2,1,1,1,4,1990,3,2,0.333,0,1,0,12
116.340818,39.986077,7/21/16,27,420,87903,47.78,1,1,1,1,4,1995,3,2,0.045,0,0,1,8
116.392695,39.969608,7/15/16,101,1345,101625,132.35,3,1,1,2,3,2002,3,6,0.286,1,1,1,10
116.360671,40.071023,7/15/16,92,272,41527,65.5,3,2,1,2,4,2002,4,2,0.5,0,0,1,8
116.559953,40.117154,9/5/16,20,188,18432,102,2,2,1,1,3,2013,4,6,0.122,1,0,1,13
116.432684,40.077562,8/24/16,66,258,16227,159,1,1,1,1,1,2008,2,6,0.286,1,0,0,6
116.369206,39.856287,6/24/16,120,249,37231,66.88,1,1,1,1,1,2002,4,6,0.273,1,0,1,2
116.511679,39.923959,9/25/16,107,462,51615,89.51,2,2,1,1,1,2006,4,6,0.25,1,1,1,7
116.527974,39.895003,8/25/16,99,327,32377,101,2,2,1,1,4,2006,3,2,0.333,0,0,0,7
116.422479,40.06389,12/12/16,30,330,29465,112,1,0,1,1,1,2004,1,6,0.2,1,1,1,6
116.422479,40.06389,8/28/16,26,135.3,24591,55,1,0,0,0,1,2004,1,6,0.2,1,0,1,6
116.329607,39.758883,6/19/16,52,210,27922,75.21,2,1,1,1,4,1997,3,2,0.5,0,0,1,4
116.16608,39.771077,8/31/16,143,247,26974,91.57,3,1,1,1,4,2011,4,6,0.333,1,0,0,5
116.436539,39.891265,8/1/16,36,2045,83894,243.76,4,2,1,3,4,2003,4,6,1,1,1,0,1
116.445972,39.985587,1/8/17,52,3305,72162,458,6,4,1,3,4,2012,2,6,2,1,0,1,7
116.47617,39.844869,6/26/16,79,433,20556,210.65,3,2,1,2,1,2004,3,6,0.5,1,1,0,7
116.669984,40.190146,9/4/16,97,360,30291,118.85,3,2,1,2,4,2012,2,6,0.667,1,0,0,13
116.47414,39.954863,9/27/16,19,1900,78093,243.3,2,2,1,4,3,2010,4,6,0.333,1,1,1,7
116.233846,39.905003,8/17/16,53,234,33914,69,2,1,1,1,4,1994,3,2,0.25,0,1,0,9
116.455537,39.900377,6/20/16,43,580,60740,95.49,1,1,1,1,3,2007,4,6,0.3,1,1,1,7
116.499423,39.900278,8/8/16,47,396,46224,85.67,1,2,1,1,3,2005,4,6,0.333,1,1,1,7
116.504156,39.906125,8/17/16,16,1255,44724,280.61,5,2,1,2,3,2007,4,6,0.5,1,1,1,7
116.476921,39.983744,8/28/16,153,280,52831,53,2,1,1,1,4,1991,4,2,0.333,0,0,0,7
116.330345,39.984336,8/5/16,33,730,95425,76.5,3,1,1,1,4,1988,4,4,0.5,0,0,1,8
116.134792,39.743391,7/2/16,11,135,20770,65,1,1,1,1,1,2000,4,6,0.167,1,1,0,5
116.471704,39.890452,6/26/16,23,970,36330,267,4,2,1,3,3,2003,4,6,0.333,1,0,1,7
116.453797,39.961753,9/11/16,201,350,56470,61.98,2,1,1,1,4,1994,3,4,0.25,0,1,0,7
116.397236,39.864463,7/31/16,62,258,38508,67,1,1,1,1,1,2000,4,6,0.2,1,1,0,2
116.232119,40.223852,6/16/16,30,120,23900,50.21,1,0,1,1,1,2009,4,6,0.143,1,0,1,6
116.49983,39.94453,8/26/16,30,1430,77123,185.42,3,2,1,2,3,2005,4,6,1,1,1,0,7
116.420154,40.056617,10/20/16,281,94,20277,46.36,1,0,1,1,3,2007,3,6,0.047,1,1,1,7
116.478715,39.916424,7/7/16,3,1406,46999,299.16,3,1,1,2,1,2005,4,6,0.5,1,0,1,7
116.192392,39.778845,2/26/17,14,385,47567,80.94,2,2,1,1,4,2012,2,6,0.5,1,0,0,5
116.369475,40.069842,9/29/16,66,1150,59227,194.17,4,2,1,3,4,2000,4,2,0.333,0,0,1,8
116.431342,40.071807,6/20/16,75,290,22138,131,3,1,1,2,4,2000,4,4,0.5,0,1,0,6
116.322609,40.089206,7/9/16,126,280,28557,98.05,2,1,1,1,4,2008,2,2,0.5,0,1,0,6
116.670768,40.209956,8/27/16,51,150,13441,111.6,3,2,1,2,4,2008,4,6,0.333,1,0,0,13
116.670768,40.209956,8/27/16,36,170,15233,111.6,3,2,1,2,4,2008,4,6,0.333,1,0,0,13
116.319387,39.856314,7/10/16,46,454.3,30059,151.14,3,2,1,2,4,2003,4,2,0.5,0,1,1,2
116.509448,39.874885,8/28/16,24,1340,46854,286,3,1,1,1,4,2014,2,6,2,1,0,1,7
116.423882,40.122853,6/28/16,9,410,24551,167,3,2,1,2,4,2001,4,2,0.5,0,1,0,6
116.309984,39.96579,10/9/16,79,500,69061,72.4,2,1,1,1,1,1990,3,6,0.2,1,0,1,8
116.339803,40.085341,12/6/16,62,137.5,29892,46,1,0,1,1,1,2012,4,6,0.06,1,0,0,6
116.530553,39.921425,6/26/16,81,264,43279,61,1,1,1,1,1,Î´Öª,4,6,0.5,1,0,0,7
116.315445,40.074203,6/16/16,89,318,36431,87.29,2,1,1,1,3,2014,2,6,0.667,1,0,0,6
116.322343,39.856246,9/22/16,115,450,36435,123.51,3,1,1,1,4,2001,4,2,0.25,0,1,1,2
116.448513,39.978977,8/13/16,55,264,64172,41.14,1,0,1,1,3,2003,4,6,0.286,1,1,1,7
116.411481,40.059131,9/20/16,41,1080,65742,164.28,4,2,1,2,4,2006,4,6,0.25,0,0,0,6
116.340818,39.986077,8/28/16,89,630,96864,65.04,2,1,1,1,4,1996,4,2,0.5,0,0,1,8
116.275723,40.046164,1/9/17,75,2560,58682,436.25,4,2,1,4,4,2011,2,6,1,1,0,0,8
116.340818,39.986077,7/19/16,40,428.5,100611,42.59,1,1,1,1,4,1996,4,2,0.333,0,1,1,8
116.325385,39.984968,8/19/16,55,1446,101831,142,4,2,1,1,4,1981,4,2,0.5,0,0,1,8
116.274354,40.170887,7/17/16,29,350,26516,132,3,1,1,1,4,2008,3,6,0.5,1,1,0,6
116.397236,39.864463,7/16/16,96,297,33990,87.38,2,1,1,1,1,2000,3,6,0.2,1,1,0,2
116.235609,40.230534,7/29/16,18,156,21791,71.59,1,1,1,1,4,2007,3,6,0.333,1,1,1,6
116.343244,40.063366,8/28/16,25,520,40705,127.75,3,2,1,2,4,2000,4,2,0.5,0,1,1,8
116.665923,40.186753,7/27/16,83,103.5,16968,61,1,1,1,1,4,2014,4,6,0.13,1,0,0,13
116.274354,40.170887,6/29/16,29,264.5,22416,118,2,1,1,1,4,2008,2,6,0.5,1,0,0,6
116.501794,39.799347,6/25/16,62,560,29947,187,4,1,1,2,4,2003,3,2,0.5,0,0,0,3
116.382098,39.848059,12/30/16,119,509,52088,97.72,3,1,1,1,4,1995,4,2,0.167,0,1,1,2
116.465918,39.898826,6/27/16,15,380,36191,105,1,1,1,1,1,2004,1,6,0.25,1,1,1,7
116.340073,39.899642,9/3/16,139,560,67171,83.37,2,1,1,1,1,2011,4,6,0.143,1,0,1,10
116.24369,40.221606,8/9/16,4,310,23665,131,2,1,1,2,4,2010,4,6,1,1,0,1,6
116.347797,39.976432,9/28/16,49,1200,83000,144.58,3,2,1,2,1,2002,3,6,0.286,1,0,1,8
116.42537,40.052808,8/29/16,83,460,46663,98.58,2,1,1,1,1,2007,4,6,0.3,1,1,1,7
116.254113,40.220461,6/20/16,47,118,30842,38.26,1,1,1,1,4,1990,3,2,0.333,0,1,0,6
116.421128,40.068301,7/20/16,32,132.5,21722,61,1,0,1,1,3,2008,4,6,0.174,1,0,1,6
116.422211,40.011387,7/20/16,24,495,36941,134,3,1,1,1,3,2009,1,6,0.19,1,0,1,7
116.434144,39.892211,12/28/16,276,672,83583,80.4,3,1,1,1,4,1993,4,2,0.25,0,1,1,1
116.462805,40.114191,7/4/16,29,430,31232,137.68,3,2,1,2,4,2002,1,4,0.5,0,1,0,6
116.261573,40.216539,8/20/16,25,233,28022,83.15,2,1,1,1,4,2004,4,2,0.5,0,1,0,6
116.501166,39.91891,8/25/16,24,1240,50841,243.9,3,1,1,3,1,2003,4,6,0.429,1,0,0,7
116.545553,40.103666,9/13/16,15,276,39429,70,2,2,1,2,3,Î´Öª,1,6,0.133,1,0,0,13
116.484508,39.93403,6/23/16,89,243,41868,58.04,2,1,1,1,3,1993,3,6,0.143,1,0,1,7
116.483319,39.915337,7/17/16,33,315,48306,65.21,2,1,1,1,1,1993,4,6,0.222,1,1,1,7
116.440069,39.902423,9/24/16,53,980,105377,93,2,1,1,1,4,2004,4,6,0.333,1,0,1,1
116.332651,40.072033,7/19/16,42,377,40823,92.35,2,1,1,1,4,2004,4,2,0.25,1,1,0,6
116.417866,40.134243,7/8/16,69,256,15901,161,4,2,1,2,4,1995,3,2,0.5,0,1,0,6
116.274354,40.170887,7/6/16,73,238,29160,81.62,3,1,1,1,4,2008,3,6,0.5,1,1,0,6
116.447331,39.941506,9/13/16,45,690,79797,86.47,1,1,1,1,1,2000,3,6,0.429,1,1,1,1
116.425962,40.021961,7/9/16,24,750,54230,138.3,2,2,1,2,3,2004,4,6,0.5,1,0,0,7
116.265959,40.214499,8/5/16,33,290,31066,93.35,2,2,1,1,3,2012,4,6,0.5,0,0,0,6
116.379698,39.848129,8/8/16,94,645,50000,129,3,1,1,2,3,2005,3,6,0.5,1,1,0,2
116.479295,39.997662,6/29/16,25,172.5,35938,48,1,0,1,1,1,2008,4,6,0.278,1,0,1,7
116.461519,39.961727,8/19/16,79,344,55288,62.22,3,1,1,1,3,1982,4,6,0.25,1,0,1,7
116.358132,40.09707,7/27/16,72,375,40462,92.68,2,1,1,1,3,2015,1,6,0.333,0,0,1,6
116.121949,40.215899,9/7/16,48,148,14833,99.78,3,1,1,1,4,1998,3,2,0.333,0,1,0,6
116.320535,39.890098,8/24/16,52,183.8,39199,46.89,1,1,1,1,1,1991,3,6,0.059,1,0,1,2
116.315028,39.900525,10/20/16,152,154,25667,60,1,1,1,2,3,2008,3,6,0.125,1,0,1,8
116.487301,39.90602,6/29/16,25,523,41535,125.92,3,1,1,1,4,2004,3,6,0.5,1,1,1,7
116.428732,40.048486,6/28/16,56,423,40791,103.7,2,2,1,2,1,2005,1,6,0.3,1,1,1,7
116.501958,39.882586,7/21/16,72,678,46432,146.02,3,2,1,2,3,2006,4,6,0.333,1,1,1,7
116.476576,39.936798,9/30/16,259,295,52944,55.72,2,1,1,1,4,1979,3,6,0.333,0,0,1,7
116.603852,39.893276,8/26/16,129,80,21379,37.42,1,0,1,1,4,2008,4,6,0.062,1,0,0,7
116.497474,39.810115,9/19/16,143,118,31053,38,1,0,1,1,1,2010,4,6,0.25,1,0,1,3
116.462185,39.884984,8/18/16,19,298,45310,65.77,2,1,1,1,1,1994,3,6,0.143,1,0,1,7
116.275723,40.046164,8/19/16,7,2690,67588,398,4,2,1,5,4,2011,3,6,1,1,0,0,8
116.376661,40.039649,8/24/16,242,420,56757,74,2,1,1,1,4,2005,2,6,0.25,1,1,0,8
116.231747,40.230104,8/5/16,11,184,18628,98.78,2,2,1,1,4,1996,3,2,0.333,0,1,0,6
116.359358,39.964464,7/6/16,10,380,41090,92.48,2,1,1,1,1,2010,1,6,0.158,1,0,0,8
116.655566,39.883931,7/27/16,9,395,29351,134.58,3,2,1,2,4,2002,2,6,0.5,0,1,0,11
116.328915,40.088074,8/3/16,70,369,25792,143.07,4,2,1,2,4,2000,4,2,0.5,0,1,1,6
116.249025,40.218067,7/2/16,18,164,26611,61.63,2,1,1,1,4,2012,1,2,0.333,0,1,0,6
116.3434,40.083322,8/23/16,14,570,25111,227,5,2,1,2,4,2003,1,4,0.5,0,1,0,6
116.313465,39.856611,8/23/16,548,199.5,36945,54,1,1,1,1,1,2006,4,6,0.333,1,1,1,2
116.16608,39.771077,12/18/16,286,285,32117,88.74,2,1,1,1,4,2011,4,6,0.333,1,0,0,5
116.380814,39.966567,9/13/16,43,1100,95404,115.3,2,2,1,1,4,2000,4,2,0.5,0,0,0,10
116.284755,39.93453,7/9/16,11,200,38462,52,1,0,1,1,1,2009,4,6,0.111,1,0,1,8
116.111318,39.949921,7/20/16,13,333,26221,127,3,1,1,1,4,2003,4,2,0.5,0,0,0,12
116.605035,40.051164,8/23/16,20,235,26231,89.59,3,1,1,1,4,1992,4,2,0.5,0,1,0,7
116.47273,39.922946,8/22/16,20,468,55735,83.97,2,1,1,1,1,1998,3,6,0.25,1,1,1,7
116.357739,39.908038,8/16/16,29,745,72331,103,3,0,1,1,4,1955,3,4,0.333,0,1,1,10
116.36864,39.854969,6/25/16,96,197,34495,57.11,1,1,1,1,1,1998,2,6,0.2,1,0,0,2
116.27588,40.17221,10/3/16,30,410,46068,89,3,1,1,1,4,2009,3,6,0.667,1,1,0,6
116.464936,39.911052,7/10/16,8,888,37406,237.4,3,2,1,1,1,2004,4,6,0.667,1,1,1,7
116.457117,39.971046,11/30/16,674,317.5,59603,53.27,2,1,1,1,4,1987,3,2,0.333,0,1,1,7
116.589955,39.920154,7/6/16,119,251,30988,81,2,2,1,1,3,2009,4,6,0.25,1,0,1,7
116.242836,40.204942,9/27/16,123,288,25487,113,2,2,1,2,4,2002,4,2,0.5,0,1,0,6
116.464891,39.964349,8/3/16,196,340,47888,71,1,1,1,1,3,2002,1,6,0.429,1,0,1,7
116.343714,39.996907,9/10/16,78,860,79926,107.6,2,1,1,1,1,2001,4,6,0.25,1,0,1,8
116.513848,39.875068,6/24/16,12,210,35426,59.28,1,1,1,1,1,1998,3,6,0.2,1,0,1,7
116.250662,39.910338,7/4/16,14,455,42728,106.49,3,1,1,1,1,2000,4,6,0.222,1,1,1,9
116.354215,40.083501,7/1/16,43,400,32119,124.54,3,2,1,1,4,2003,2,2,0.5,0,1,0,6
116.235609,40.230534,6/22/16,21,140,23912,58.55,1,1,1,1,4,2007,4,6,0.333,1,0,1,6
116.264021,40.168304,9/5/16,41,117,30790,38,1,1,1,1,3,2010,4,6,0.286,1,0,0,6
116.441833,39.866749,10/7/16,67,355,58197,61,1,1,1,1,3,1995,4,6,0.25,1,0,1,2
116.599448,40.048301,8/20/16,23,327,22046,148.33,3,2,1,2,4,1996,4,4,0.5,0,1,0,13
116.254113,40.220461,8/20/16,21,227,25967,87.42,2,1,1,1,4,2000,1,2,0.5,0,0,0,6
116.518485,39.948841,7/6/16,57,1286,51032,252,5,2,1,4,4,2008,2,4,0.5,1,1,0,7
116.469718,39.904803,8/25/16,60,800,62993,127,2,1,1,2,1,2002,4,6,0.4,1,1,1,7
116.328035,40.078668,7/4/16,27,378,35043,107.87,3,1,1,1,4,2000,3,2,0.5,0,1,1,6
116.568799,39.853078,8/16/16,42,595,34796,171,3,2,1,3,4,2008,4,6,1,1,1,0,7
116.413563,40.054842,7/14/16,66,388,46191,84,2,1,1,1,4,2007,4,6,0.5,0,1,0,7
116.134792,39.743391,7/30/16,115,125,19231,65,1,1,1,1,3,2000,4,6,0.167,1,1,0,5
116.385135,39.977329,7/30/16,18,308,42778,72,1,1,1,1,1,2010,4,6,0.345,1,0,1,8
116.47638,39.875691,6/27/16,32,780,46173,168.93,2,2,1,2,3,2008,1,6,0.5,1,1,1,7
116.259318,40.217911,7/21/16,22,228,25734,88.6,2,1,1,1,3,2004,1,6,0.333,0,0,0,6
116.472064,39.88768,3/24/17,558,529.5,61685,85.84,2,1,1,1,3,2000,4,6,0.25,1,1,1,7
116.603852,39.893276,7/11/16,20,435,49432,88,3,1,1,2,4,2008,4,6,0.5,1,1,0,7
116.296286,39.870107,9/17/16,32,710,36411,195,3,2,1,2,1,2001,4,6,0.286,1,0,1,2
116.212774,39.767185,6/29/16,30,292,32593,89.59,2,1,1,1,3,2011,4,6,0.5,1,0,1,5
116.476213,39.897851,6/20/16,106,315,55703,56.55,2,1,1,2,3,2012,4,6,0.194,1,0,1,7
116.480675,39.868869,7/20/16,55,348,42372,82.13,2,1,1,1,4,2004,4,2,0.5,0,1,0,7
116.654682,40.125799,10/11/16,114,470,39811,118.06,3,1,1,2,4,2004,4,2,0.5,1,0,0,13
116.661432,40.180564,7/30/16,8,280,21539,130,3,2,1,1,4,1998,3,2,0.5,0,1,0,13
116.319699,39.62703,8/21/16,28,242,13396,180.66,3,2,1,2,1,2005,4,6,0.25,0,1,0,4
116.264621,40.087404,6/29/16,36,1190,47600,250,4,2,1,3,4,2013,2,6,0.5,1,1,0,8
116.437648,39.859639,7/11/16,149,375,40467,92.67,2,1,1,1,3,2006,4,6,0.333,1,1,0,2
116.530553,39.921425,7/21/16,197,333,46321,71.89,2,2,1,1,4,2000,3,2,0.5,0,0,1,7
116.42148,39.99706,2/26/17,6,1500,52448,286,5,2,1,2,1,1996,1,6,0.75,1,0,1,7
116.246374,39.844724,9/10/16,417,235,33678,69.78,2,1,1,1,4,1997,1,2,0.5,0,1,0,2
116.349167,39.742059,7/18/16,32,227,29869,76,1,2,1,1,3,Î´Öª,4,6,0.333,1,1,0,4
116.247008,39.906426,8/14/16,38,299,55371,54,1,0,1,1,1,2007,4,6,0.333,1,1,0,9
116.35699,40.093976,7/4/16,66,340,37829,89.88,2,1,1,1,4,2005,4,2,0.5,0,1,1,6
116.389141,39.850859,8/5/16,63,329.8,55899,59,1,1,1,1,4,2010,3,6,0.25,1,1,1,2
116.427678,40.033369,7/9/16,163,360,41740,86.25,2,1,1,1,4,2004,4,6,0.333,0,1,1,7
116.497474,39.810115,6/22/16,41,99,27356,36.19,1,0,0,1,1,2010,4,6,0.25,1,0,1,3
116.308663,39.839115,7/25/16,21,430,41635,103.28,2,1,1,1,1,2002,1,6,0.25,1,1,1,2
116.343245,39.900529,7/14/16,142,258,72554,35.56,1,0,1,1,1,2007,3,6,0.1,1,1,1,10
116.320535,39.890098,8/12/16,68,260,45344,57.34,2,1,1,1,4,1993,3,2,0.5,0,1,1,2
116.340073,39.899642,8/20/16,160,1195,84155,142,3,1,1,2,3,2010,4,6,0.5,1,1,1,10
116.463777,39.959726,9/2/16,56,375,60484,62,2,2,1,1,4,1984,4,6,0.333,0,1,1,7
116.284755,39.93453,1/5/17,113,251,39219,64,1,0,1,1,1,2009,4,6,0.111,1,0,1,8
116.169065,39.762892,6/21/16,8,227,26396,86,2,1,1,1,4,2010,3,6,0.5,1,0,0,5
116.445381,39.92346,8/17/16,50,300,51725,58,2,1,1,1,4,1985,3,2,0.5,0,0,1,7
116.32496,40.035232,6/28/16,46,768,59077,130,3,1,1,2,4,1999,4,2,0.5,0,1,1,8
116.473376,39.875385,6/21/16,58,360,36912,97.53,2,1,1,1,1,2000,1,6,0.167,1,0,0,7
116.491161,39.872757,8/4/16,48,980,51951,188.64,4,1,1,2,4,2006,4,6,1,1,1,0,7
116.399018,39.978141,8/23/16,39,528,88000,60,2,1,1,1,4,1991,3,2,0.333,0,1,1,10
116.250886,40.225155,7/17/16,13,89.5,25572,35,1,0,0,1,3,2003,3,6,0.057,1,0,1,6
116.457526,39.8764,12/27/16,181,403,46899,85.93,2,1,1,1,1,2009,2,6,0.214,1,0,1,7
116.461949,40.003018,10/29/16,42,1100,45290,242.88,5,2,1,3,1,2004,4,6,0.375,1,0,1,7
116.368316,39.892214,7/30/16,206,480,63653,75.41,2,1,1,1,1,2003,4,6,0.25,1,1,1,10
116.26973,39.901123,6/26/16,67,263,32875,80,3,1,1,1,3,1997,3,6,0.143,1,0,0,2
116.316963,40.056306,7/13/16,84,380,33487,113.48,3,1,1,1,1,2001,4,6,0.2,1,1,1,8
116.63264,39.913741,9/12/16,52,290,43524,66.63,1,2,1,1,4,2002,4,6,0.5,1,1,1,11
116.457173,39.96476,6/29/16,82,299,45573,65.61,2,1,1,1,4,1990,2,2,0.1,0,1,1,7
116.443702,39.900208,9/28/16,52,550,80292,68.5,2,1,1,1,1,2005,3,6,0.25,1,1,0,1
116.253721,39.921868,8/30/16,102,223,35397,63,2,1,1,1,4,Î´Öª,3,2,0.333,0,0,0,9
116.351851,39.896088,8/26/16,115,530,59351,89.3,3,2,1,1,4,1986,3,2,0.333,0,1,1,10
116.17041,39.767123,9/7/16,38,295,20718,142.39,3,2,1,1,4,2001,4,2,0.5,0,0,0,5
116.16608,39.771077,7/17/16,89,170,18347,92.66,2,1,1,1,1,2011,4,6,0.167,1,0,0,5
116.51152,39.901436,9/9/16,194,375,41002,91.46,2,1,1,1,1,2005,1,6,0.667,1,1,0,7
116.5038376,39.9307251,8/28/16,28,2152,74003,290.8,5,2,1,3,4,2008,4,6,0.5,0,1,0,7
116.5038376,39.9307251,6/27/16,16,1830,73755,248.12,4,2,1,3,4,2008,4,6,0.5,0,0,0,7
116.391353,39.99299,9/27/16,48,520,59771,87,1,1,1,1,1,2000,3,6,0.375,1,0,1,7
116.12215,39.932268,8/4/16,31,180,23530,76.5,2,1,1,1,4,2002,3,2,0.333,0,1,0,12
116.220283,40.043636,7/24/16,92,462,51911,89,2,1,1,1,4,2010,4,6,0.333,1,0,0,8
116.147926,39.730421,7/21/16,54,165,17935,92,2,1,1,1,1,2006,3,6,0.4,1,1,1,5
116.373085,39.921965,7/16/16,44,828,146161,56.65,1,1,1,1,1,1999,3,6,0.222,1,0,1,10
116.395329,40.089324,9/9/16,17,522,28682,182,4,2,1,2,4,2000,4,4,0.5,0,1,0,6
116.302492,39.893778,12/31/16,131,147,24648,59.64,1,1,1,1,1,Î´Öª,3,6,0.167,1,1,0,8
116.419242,39.875809,7/31/16,63,349,52656,66.28,2,1,1,1,4,1995,3,2,0.25,0,0,1,1
116.343647,39.928265,6/16/16,31,510,92225,55.3,2,1,1,1,4,1979,4,2,0.333,0,1,1,10
116.673595,40.124882,1/13/17,131,398,34588,115.07,3,2,1,1,4,2004,3,2,0.5,0,1,0,13
116.334045,39.757413,7/31/16,322,215,26875,80,3,1,1,1,4,1995,3,2,0.5,0,1,1,4
116.328062,40.083203,7/31/16,37,382,21130,180.79,4,2,1,2,4,2000,3,2,0.5,0,1,0,6
116.511419,39.981872,7/26/16,112,520,37494,138.69,3,2,1,2,4,2004,1,6,0.333,1,1,0,7
116.297022,39.788637,7/14/16,31,190,24776,76.69,2,1,1,1,4,2002,3,2,0.5,0,1,0,4
116.343992,40.078436,8/8/16,15,138,27059,51,1,0,1,1,1,2011,4,6,0.235,1,0,1,6
116.543161,40.097129,9/29/16,7,430,47514,90.5,1,0,0,0,1,2013,2,6,0.136,1,0,0,13
116.462116,39.973094,8/31/16,53,1230,49974,246.13,3,2,1,2,1,2007,4,6,0.5,1,1,1,7
116.488479,39.993976,6/20/16,45,898,50051,179.42,3,2,1,2,3,2006,4,6,1,1,1,1,7
116.312813,39.932255,1/10/17,85,572,100528,56.9,2,1,1,1,4,1990,3,4,0.333,0,0,1,8
116.16608,39.771077,7/4/16,35,135,23475,57.51,1,1,1,1,4,2011,4,6,0.333,1,0,0,5
116.460438,39.960687,2/17/17,221,945,71705,131.79,2,1,1,2,4,2003,4,6,0.5,1,1,1,7
116.481034,39.94474,2/26/17,96,1600,61539,260,4,2,1,2,3,2008,4,6,1,1,0,1,7
116.422479,40.06389,8/24/16,72,179,32323,55.38,1,0,1,1,1,2004,4,6,0.2,1,0,1,6
116.313465,39.856611,6/29/16,55,470,38076,123.44,3,2,1,2,4,2006,4,6,0.5,1,1,1,2
116.421128,40.068301,10/12/16,43,125,22576,55.37,1,0,1,1,3,2008,4,6,0.167,1,1,1,6
